2023,CENTRO OESTE,MT,RONDOLANDIA,5107578,'04221486000149,ESCOLA MUNICIPAL INDIGENA ZAWA KEJ ALAKIT,51054078,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,18,'03132434000133,CONS ESCOLAR DAS ESC INDIGENAS ZORO DE RONDOLANDIA - CEEIZR,PDDE,PDDE Basico - 1 parcela,"2.030,00",0,"2.030,00",
2023,CENTRO OESTE,MT,RONDOLANDIA,5107578,'04221486000149,ESCOLA MUNICIPAL INDIGENA ZAWA KEJ ALAKIT,51054078,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,18,'03132434000133,CONS ESCOLAR DAS ESC INDIGENAS ZORO DE RONDOLANDIA - CEEIZR,PDDE,PDDE Basico - 2 Parcela,"2.030,00",0,"2.030,00",
2023,CENTRO OESTE,MT,RONDOLANDIA,5107578,'04221486000149,ESCOLA MUNICIPAL INDIGENA GUWA PUXUREJ,51054086,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,21,'03132434000133,CONS ESCOLAR DAS ESC INDIGENAS ZORO DE RONDOLANDIA - CEEIZR,PDDE,PDDE Basico - 1 parcela,"2.060,00",0,"2.060,00",
2023,CENTRO OESTE,MT,RONDOLANDIA,5107578,'04221486000149,ESCOLA MUNICIPAL INDIGENA GUWA PUXUREJ,51054086,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,21,'03132434000133,CONS ESCOLAR DAS ESC INDIGENAS ZORO DE RONDOLANDIA - CEEIZR,PDDE,PDDE Basico - 2 Parcela,"2.060,00",0,"2.060,00",
2023,CENTRO OESTE,MT,PORTO ESTRELA,5106851,'24740268000128,EMPG IZABEL DOS SANTOS FARIA,51054426,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,302,'03177249000165,UNIDADE EXECUTORA CAIXA ESCOLAR IZABEL DOS SANTOS FARIA,PDDE,PDDE Basico - 1 parcela,"3.156,00","789,00","3.945,00",
2023,CENTRO OESTE,MT,PORTO ESTRELA,5106851,'24740268000128,EMPG IZABEL DOS SANTOS FARIA,51054426,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,302,'03177249000165,UNIDADE EXECUTORA CAIXA ESCOLAR IZABEL DOS SANTOS FARIA,PDDE,PDDE Basico - 2 Parcela,"3.156,00","789,00","3.945,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA PARINAI A,51054981,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,94,',,PDDE,PDDE Basico - 1 parcela,"2.232,00","558,00","2.790,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA PARINAI A,51054981,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,94,',,PDDE,PDDE Basico - 2 Parcela,"2.232,00","558,00","2.790,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'03507415000810,EE INDIGENA ESTRELA,51054990,ADMINISTRAÇÃO PÚBLICA ESTADUAL,268,'10175899000137,CONSELHO DELIBERATICO DA COMUNID ESCOLA EEINDIGENA ESTRELA,PDDE,PDDE Basico - 1 parcela,"3.624,00","906,00","4.530,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'03507415000810,EE INDIGENA ESTRELA,51054990,ADMINISTRAÇÃO PÚBLICA ESTADUAL,268,'10175899000137,CONSELHO DELIBERATICO DA COMUNID ESCOLA EEINDIGENA ESTRELA,PDDE,PDDE Basico - 2 Parcela,"3.624,00","906,00","4.530,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA SAO CARME TSABABA,51055007,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,65,',,PDDE,PDDE Basico - 1 parcela,"2.000,00","500,00","2.500,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA SAO CARME TSABABA,51055007,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,65,',,PDDE,PDDE Basico - 2 Parcela,"2.000,00","500,00","2.500,00",
2023,CENTRO OESTE,MT,NOVA NAZARE,5106174,'04202280000171,ESCOLA MUNICIPAL INDIGENA MAIREA,51055163,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,101,',,PDDE,PDDE Basico - 1 parcela,"2.288,00","572,00","2.860,00",
2023,CENTRO OESTE,MT,NOVA NAZARE,5106174,'04202280000171,ESCOLA MUNICIPAL INDIGENA MAIREA,51055163,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,101,',,PDDE,PDDE Basico - 2 Parcela,"2.288,00","572,00","2.860,00",
2023,CENTRO OESTE,MT,RONDOLANDIA,5107578,'04221486000149,ESCOLA MUNICIPAL INDIGENA ZAWYT WANWA,51055520,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,48,'03132434000133,CONS ESCOLAR DAS ESC INDIGENAS ZORO DE RONDOLANDIA - CEEIZR,PDDE,PDDE Basico - 1 parcela,"2.330,00",0,"2.330,00",
2023,CENTRO OESTE,MT,RONDOLANDIA,5107578,'04221486000149,ESCOLA MUNICIPAL INDIGENA ZAWYT WANWA,51055520,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,48,'03132434000133,CONS ESCOLAR DAS ESC INDIGENAS ZORO DE RONDOLANDIA - CEEIZR,PDDE,PDDE Basico - 2 Parcela,"2.330,00",0,"2.330,00",
2023,CENTRO OESTE,MT,BARRA DO GARCAS,5101803,'03439239000150,CENTRO MUNICIPAL DE EDUCACAO BASICA INDIGENA SAO LUIZ,51055686,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,19,',,PDDE,PDDE Basico - 1 parcela,"570,00",0,"570,00",
2023,CENTRO OESTE,MT,BARRA DO GARCAS,5101803,'03439239000150,CENTRO MUNICIPAL DE EDUCACAO BASICA INDIGENA SAO LUIZ,51055686,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,19,',,PDDE,PDDE Basico - 2 Parcela,"570,00",0,"570,00",
2023,CENTRO OESTE,MT,BARRA DO GARCAS,5101803,'03439239000150,CENTRO MUNICIPAL DE EDUCACAO BASICA INDIGENA SAO JOSE,51055694,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,18,',,PDDE,PDDE Basico - 1 parcela,"540,00",0,"540,00",
2023,CENTRO OESTE,MT,BARRA DO GARCAS,5101803,'03439239000150,CENTRO MUNICIPAL DE EDUCACAO BASICA INDIGENA SAO JOSE,51055694,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,18,',,PDDE,PDDE Basico - 2 Parcela,"540,00",0,"540,00",
2023,CENTRO OESTE,MT,BARRA DO GARCAS,5101803,'03439239000150,CENTRO MUNICIPAL DE EDUCACAO BASICA INDIGENA NOSSA SENHORA A,51055740,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,23,',,PDDE,PDDE Basico - 1 parcela,"690,00",0,"690,00",
2023,CENTRO OESTE,MT,BARRA DO GARCAS,5101803,'03439239000150,CENTRO MUNICIPAL DE EDUCACAO BASICA INDIGENA NOSSA SENHORA A,51055740,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,23,',,PDDE,PDDE Basico - 2 Parcela,"690,00",0,"690,00",
2023,CENTRO OESTE,MT,SANTO ANTONIO DO LEVERGER,5107800,'03507555000112,EMEB CLAUDIO DE ALMEIDA,51056550,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,30,'03507555000112,PREF MUN DE SANTO ANTONIO DO LEVERGER,PDDE,PDDE Basico - 1 parcela,"900,00",0,"900,00",
2023,CENTRO OESTE,MT,SANTO ANTONIO DO LEVERGER,5107800,'03507555000112,EMEB CLAUDIO DE ALMEIDA,51056550,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,30,'03507555000112,PREF MUN DE SANTO ANTONIO DO LEVERGER,PDDE,PDDE Basico - 2 Parcela,"900,00",0,"900,00",
2023,CENTRO OESTE,MT,SANTA RITA DO TRIVELATO,5107768,'04205596000117,ESCOLA MUNICIPAL NOVA BRUSQUE,51057441,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,152,'03177913000176,CONSELHO DELIBERATIVO DA COMUNIDADE ESCOLAR,PDDE,PDDE Basico - 1 parcela,"1.685,00","1.685,00","3.370,00",
2023,CENTRO OESTE,MT,SANTA RITA DO TRIVELATO,5107768,'04205596000117,ESCOLA MUNICIPAL NOVA BRUSQUE,51057441,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,152,'03177913000176,CONSELHO DELIBERATIVO DA COMUNIDADE ESCOLAR,PDDE,PDDE Basico - 2 Parcela,"1.685,00","1.685,00","3.370,00",
2023,CENTRO OESTE,MT,PORTO ESPERIDIAO,5106828,'03238904000148,CEI WICTOR HUGO,51057700,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,252,'11260971000197,ASSOCIAO DE PAIS E MESTRE LUZ E COR,PDDE,PDDE Basico - P1,"2.756,00","689,00","3.445,00",
2023,CENTRO OESTE,MT,PORTO ESPERIDIAO,5106828,'03238904000148,CEI WICTOR HUGO,51057700,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,252,'11260971000197,ASSOCIAO DE PAIS E MESTRE LUZ E COR,PDDE,PDDE Basico - P2,"2.756,00","689,00","3.445,00",
2023,CENTRO OESTE,MT,PARANATINGA,5106307,'15023971000124,ESCOLA MUNICIPAL DO CAMPO GERALDO JOSE DELAI,51058642,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,85,',,PDDE,PDDE Basico - 1 parcela,"2.160,00","540,00","2.700,00",
2023,CENTRO OESTE,MT,PARANATINGA,5106307,'15023971000124,ESCOLA MUNICIPAL DO CAMPO GERALDO JOSE DELAI,51058642,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,85,',,PDDE,PDDE Basico - 2 Parcela,"2.160,00","540,00","2.700,00",
2023,CENTRO OESTE,MT,CUIABA,5103403,'03507415000810,EE PROF RAFAEL RUEDA,51058715,ADMINISTRAÇÃO PÚBLICA ESTADUAL,329,'01528647000153,CONS DELIBERATIVO DA COMUNID ESCOLAR DA EE PROF RAFAEL RUE,PDDE,PDDE Basico - 1 parcela,"3.372,00","843,00","4.215,00",
2023,CENTRO OESTE,MT,CUIABA,5103403,'03507415000810,EE PROF RAFAEL RUEDA,51058715,ADMINISTRAÇÃO PÚBLICA ESTADUAL,329,'01528647000153,CONS DELIBERATIVO DA COMUNID ESCOLAR DA EE PROF RAFAEL RUE,PDDE,PDDE Basico - 2 Parcela,"3.372,00","843,00","4.215,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA CAMPOS BELOS,51059045,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,77,',,PDDE,PDDE Basico - 1 parcela,"2.096,00","524,00","2.620,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA CAMPOS BELOS,51059045,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,77,',,PDDE,PDDE Basico - 2 Parcela,"2.096,00","524,00","2.620,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA STA BERTIOGA,51059088,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,65,',,PDDE,PDDE Basico - 1 parcela,"2.000,00","500,00","2.500,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA STA BERTIOGA,51059088,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,65,',,PDDE,PDDE Basico - 2 Parcela,"2.000,00","500,00","2.500,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA SANTA CLARA,51059100,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,279,',,PDDE,PDDE Basico - 1 parcela,"3.712,00","928,00","4.640,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA SANTA CLARA,51059100,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,279,',,PDDE,PDDE Basico - 2 Parcela,"3.712,00","928,00","4.640,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA SANTO AGOSTINHO,51059118,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,179,',,PDDE,PDDE Basico - 1 parcela,"2.912,00","728,00","3.640,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA SANTO AGOSTINHO,51059118,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,179,',,PDDE,PDDE Basico - 2 Parcela,"2.912,00","728,00","3.640,00",
2023,CENTRO OESTE,MT,RONDOLANDIA,5107578,'04221486000149,ESCOLA MUNICIPAL INDIGENA TAMALI SYN,51059371,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,29,'03132434000133,CONS ESCOLAR DAS ESC INDIGENAS ZORO DE RONDOLANDIA - CEEIZR,PDDE,PDDE Basico - 1 parcela,"2.140,00",0,"2.140,00",
2023,CENTRO OESTE,MT,RONDOLANDIA,5107578,'04221486000149,ESCOLA MUNICIPAL INDIGENA TAMALI SYN,51059371,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,29,'03132434000133,CONS ESCOLAR DAS ESC INDIGENAS ZORO DE RONDOLANDIA - CEEIZR,PDDE,PDDE Basico - 2 Parcela,"2.140,00",0,"2.140,00",
2023,CENTRO OESTE,MT,CUIABA,5103403,'03507415000810,EE PE WANIR DELFINO CESAR,51059673,ADMINISTRAÇÃO PÚBLICA ESTADUAL,544,'02921362000140,CDCE DA EE PADRE WANIR DELFINO CESAR,PDDE,PDDE Basico - 1 parcela,"5.092,00","1.273,00","6.365,00",
2023,CENTRO OESTE,MT,CUIABA,5103403,'03507415000810,EE PE WANIR DELFINO CESAR,51059673,ADMINISTRAÇÃO PÚBLICA ESTADUAL,544,'02921362000140,CDCE DA EE PADRE WANIR DELFINO CESAR,PDDE,PDDE Basico - 2 Parcela,"5.092,00","1.273,00","6.365,00",
2023,CENTRO OESTE,MT,JUARA,5105101,'03507415000810,EE INDIGENA DE EDUCACAO BASICA JUPORIJUP,51060833,ADMINISTRAÇÃO PÚBLICA ESTADUAL,165,'09303647000167,CONS DELIBERATIVO DA COMUNID ESCOLAR DA EE INDIGENA DE EDUC,PDDE,PDDE Basico - 1 parcela,"2.800,00","700,00","3.500,00",
2023,CENTRO OESTE,MT,JUARA,5105101,'03507415000810,EE INDIGENA DE EDUCACAO BASICA JUPORIJUP,51060833,ADMINISTRAÇÃO PÚBLICA ESTADUAL,165,'09303647000167,CONS DELIBERATIVO DA COMUNID ESCOLAR DA EE INDIGENA DE EDUC,PDDE,PDDE Basico - 2 Parcela,"2.800,00","700,00","3.500,00",
2023,CENTRO OESTE,MT,JUARA,5105101,'03507415000810,EE INDIGENA EDUC BASICA LEONARDO CRIXI APIAKA,51060841,ADMINISTRAÇÃO PÚBLICA ESTADUAL,64,'09225448000188,CONS DELIBERATIVO DA EE INDIGENA DE EDUC BASICA LEONARDO K,PDDE,PDDE Basico - 1 parcela,"1.992,00","498,00","2.490,00",
2023,CENTRO OESTE,MT,JUARA,5105101,'03507415000810,EE INDIGENA EDUC BASICA LEONARDO CRIXI APIAKA,51060841,ADMINISTRAÇÃO PÚBLICA ESTADUAL,64,'09225448000188,CONS DELIBERATIVO DA EE INDIGENA DE EDUC BASICA LEONARDO K,PDDE,PDDE Basico - 2 Parcela,"1.992,00","498,00","2.490,00",
2023,CENTRO OESTE,MT,POXOREU,5107008,'03507415000810,EE INDIGENA MARIMBU,51061104,ADMINISTRAÇÃO PÚBLICA ESTADUAL,121,'10299581000168,CONSELHO ESCOLAR ESCOLA ESTADUAL INDIGENA MARIMBU,PDDE,PDDE Basico - 1 parcela,"612,00","2.448,00","3.060,00",
2023,CENTRO OESTE,MT,POXOREU,5107008,'03507415000810,EE INDIGENA MARIMBU,51061104,ADMINISTRAÇÃO PÚBLICA ESTADUAL,121,'10299581000168,CONSELHO ESCOLAR ESCOLA ESTADUAL INDIGENA MARIMBU,PDDE,PDDE Basico - 2 Parcela,"612,00","2.448,00","3.060,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA SAO MIGUEL,51062348,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,136,',,PDDE,PDDE Basico - 1 parcela,"2.568,00","642,00","3.210,00",
2023,CENTRO OESTE,MT,CAMPINAPOLIS,5102603,'00965152000129,ESCOLA MUNICIPAL INDIGENA SAO MIGUEL,51062348,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,136,',,PDDE,PDDE Basico - 2 Parcela,"2.568,00","642,00","3.210,00",
2023,CENTRO OESTE,MT,JUSCIMEIRA,5105200,'15023955000131,C E I PADRE LOTHER,51062992,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,93,',,PDDE,PDDE Basico - P1,"2.224,00","556,00","2.780,00",
2023,CENTRO OESTE,MT,JUSCIMEIRA,5105200,'15023955000131,C E I PADRE LOTHER,51062992,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,93,',,PDDE,PDDE Basico - P2,"2.224,00","556,00","2.780,00",
2023,CENTRO OESTE,MT,JUSCIMEIRA,5105200,'15023955000131,CENTRO DE EDUCACAO INFANTIL SAO MIGUEL,51063000,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,105,'52686849000164,ASSOCIACAO DE PAIS E PROFESSORES DO CEI SAO MIGUEL,PDDE,PDDE Basico - P1,"2.320,00","580,00","2.900,00",
2023,CENTRO OESTE,MT,JUSCIMEIRA,5105200,'15023955000131,CENTRO DE EDUCACAO INFANTIL SAO MIGUEL,51063000,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,105,'52686849000164,ASSOCIACAO DE PAIS E PROFESSORES DO CEI SAO MIGUEL,PDDE,PDDE Basico - P2,"2.320,00","580,00","2.900,00",
2023,CENTRO OESTE,MT,JACIARA,5104807,'03347135000116,UMEI CASA DA CRIANCA,51063662,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,63,'13248442000101,CONS DELIBERATIVO DA COMUNID ESCOLAR CRECHE MUN CASA DA CRI,PDDE,PDDE Basico - P1,"777,50","777,50","1.555,00",
2023,CENTRO OESTE,MT,JACIARA,5104807,'03347135000116,UMEI CASA DA CRIANCA,51063662,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,63,'13248442000101,CONS DELIBERATIVO DA COMUNID ESCOLAR CRECHE MUN CASA DA CRI,PDDE,PDDE Basico - P2,"777,50","777,50","1.555,00",
2023,CENTRO OESTE,MT,SAO JOSE DO XINGU,5107354,'37465317000103,CRECHE MUNICIPAL JOSE RAMOS RODRIGUES,51063808,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,88,',,PDDE,PDDE Basico - P1,"1.444,00","361,00","1.805,00",
2023,CENTRO OESTE,MT,SAO JOSE DO XINGU,5107354,'37465317000103,CRECHE MUNICIPAL JOSE RAMOS RODRIGUES,51063808,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,88,',,PDDE,PDDE Basico - P2,"1.444,00","361,00","1.805,00",
2023,CENTRO OESTE,MT,BARAO DE MELGACO,5101605,'03507563000169,EM ARCANGELA DE AMORIM TAQUES,51063824,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,132,',,PDDE,PDDE Basico - 1 parcela,"1.796,00","449,00","2.245,00",
2023,CENTRO OESTE,MT,BARAO DE MELGACO,5101605,'03507563000169,EM ARCANGELA DE AMORIM TAQUES,51063824,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,132,',,PDDE,PDDE Basico - 2 Parcela,"1.796,00","449,00","2.245,00",
2023,CENTRO OESTE,MT,COCALINHO,5103106,'00965145000127,CMEI MAE PRETA,51063840,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,115,',,PDDE,PDDE Basico - P1,"1.660,00","415,00","2.075,00",
2023,CENTRO OESTE,MT,COCALINHO,5103106,'00965145000127,CMEI MAE PRETA,51063840,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,115,',,PDDE,PDDE Basico - P2,"1.660,00","415,00","2.075,00",
2023,CENTRO OESTE,MT,GENERAL CARNEIRO,5103908,'03503612000195,EIMPG DOM PEDRO I,51064049,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,11,',,PDDE,PDDE Basico - 1 parcela,"330,00",0,"330,00",
2023,CENTRO OESTE,MT,GENERAL CARNEIRO,5103908,'03503612000195,EIMPG DOM PEDRO I,51064049,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,11,',,PDDE,PDDE Basico - 2 Parcela,"330,00",0,"330,00",
2023,CENTRO OESTE,MT,GENERAL CARNEIRO,5103908,'03503612000195,EIMPG MARIA ANTONIA,51064057,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,36,',,PDDE,PDDE Basico - 1 parcela,"1.080,00",0,"1.080,00",
2023,CENTRO OESTE,MT,GENERAL CARNEIRO,5103908,'03503612000195,EIMPG MARIA ANTONIA,51064057,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,36,',,PDDE,PDDE Basico - 2 Parcela,"1.080,00",0,"1.080,00",
2023,CENTRO OESTE,MT,ALTA FLORESTA,5100250,'03507415000810,EE DOM BOSCO,51064090,ADMINISTRAÇÃO PÚBLICA ESTADUAL,395,'01347956000127,CONSELHO DELIBERATIVO DA EEPG DOM BOSCO,PDDE,PDDE Basico - 1 parcela,"3.900,00","975,00","4.875,00",
2023,CENTRO OESTE,MT,ALTA FLORESTA,5100250,'03507415000810,EE DOM BOSCO,51064090,ADMINISTRAÇÃO PÚBLICA ESTADUAL,395,'01347956000127,CONSELHO DELIBERATIVO DA EEPG DOM BOSCO,PDDE,PDDE Basico - 2 Parcela,"3.900,00","975,00","4.875,00",
2023,CENTRO OESTE,MT,COTRIGUACU,5103379,'03507415000810,EE SIDNEY CESAR FUHR,51064456,ADMINISTRAÇÃO PÚBLICA ESTADUAL,260,'11609660000190,CONSELHO DELIBERATIVO DA ESCOLA ESTADUAL SIDNEY CESAR FUHR,PDDE,PDDE Basico - 1 parcela,"3.560,00","890,00","4.450,00",
2023,CENTRO OESTE,MT,COTRIGUACU,5103379,'03507415000810,EE SIDNEY CESAR FUHR,51064456,ADMINISTRAÇÃO PÚBLICA ESTADUAL,260,'11609660000190,CONSELHO DELIBERATIVO DA ESCOLA ESTADUAL SIDNEY CESAR FUHR,PDDE,PDDE Basico - 2 Parcela,"3.560,00","890,00","4.450,00",
2023,CENTRO OESTE,MT,POXOREU,5107008,'03507415000810,ESCOLA TECNICA ESTADUAL DE EDUCACAO PROFISSIONAL E TECNOLOGI,51064510,ADMINISTRAÇÃO PÚBLICA ESTADUAL,104,',,PDDE,PDDE Basico - 1 parcela,"2.312,00","578,00","2.890,00",
2023,CENTRO OESTE,MT,POXOREU,5107008,'03507415000810,ESCOLA TECNICA ESTADUAL DE EDUCACAO PROFISSIONAL E TECNOLOGI,51064510,ADMINISTRAÇÃO PÚBLICA ESTADUAL,104,',,PDDE,PDDE Basico - 2 Parcela,"2.312,00","578,00","2.890,00",
2023,CENTRO OESTE,MT,IPIRANGA DO NORTE,5104526,'07209245000172,CMEI PRIMEIROS PASSOS,51064650,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,253,'15718358000121,CONS DELIBERATIVO DA COMUNID ESCOLAR DO CEMEI PRIMEIROS PA,PDDE,PDDE Basico - P1,"1.727,50","1.727,50","3.455,00",
2023,CENTRO OESTE,MT,IPIRANGA DO NORTE,5104526,'07209245000172,CMEI PRIMEIROS PASSOS,51064650,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,253,'15718358000121,CONS DELIBERATIVO DA COMUNID ESCOLAR DO CEMEI PRIMEIROS PA,PDDE,PDDE Basico - P2,"1.727,50","1.727,50","3.455,00",
2023,CENTRO OESTE,MT,CAMPO NOVO DO PARECIS,5102637,'03507415000810,EE UNIAO DA CHAPADA,51064707,ADMINISTRAÇÃO PÚBLICA ESTADUAL,159,'13580332000134,CDCE- CONS DELIBERATIVO DA COMUNID ESCOLAR DA EE UNIAO DA C,PDDE,PDDE Basico - 1 parcela,"2.752,00","688,00","3.440,00",
2023,CENTRO OESTE,MT,CAMPO NOVO DO PARECIS,5102637,'03507415000810,EE UNIAO DA CHAPADA,51064707,ADMINISTRAÇÃO PÚBLICA ESTADUAL,159,'13580332000134,CDCE- CONS DELIBERATIVO DA COMUNID ESCOLAR DA EE UNIAO DA C,PDDE,PDDE Basico - 2 Parcela,"2.752,00","688,00","3.440,00",
2023,CENTRO OESTE,MT,BARRA DO BUGRES,5101704,'03507522000172,EM JOAO MARIA,51064839,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,63,',,PDDE,PDDE Basico - 1 parcela,"1.984,00","496,00","2.480,00",
2023,CENTRO OESTE,MT,BARRA DO BUGRES,5101704,'03507522000172,EM JOAO MARIA,51064839,ADMINISTRAÇÃO PÚBLICA MUNICIPAL,63,',,PDDE,PDDE Basico - 2 Parcela,"1.984,00","496,00","2.480,00",
2023,CENTRO OESTE,MT,SAO JOSE DO XINGU,5107354,'03507415000810,EE INDIGENA BITAHAMA,51064847,ADMINISTRAÇÃO PÚBLICA ESTADUAL,44,'12618858000101,CDCE DA ESCOLA ESTADUAL INDIGENA BITAHAMA,PDDE,PDDE Basico - 1 parcela,"2.290,00",0,"2.290,00",
2023,CENTRO OESTE,MT,SAO JOSE DO XINGU,5107354,'03507415000810,EE INDIGENA BITAHAMA,51064847,ADMINISTRAÇÃO PÚBLICA ESTADUAL,44,'12618858000101,CDCE DA ESCOLA ESTADUAL INDIGENA BITAHAMA,PDDE,PDDE Basico - 2 Parcela,"2.290,00",0,"2.290,00",
2023,CENTRO OESTE,MT,CAMPO VERDE,5102678,'03507415000810,EE BOA ESPERANCA,51065479,ADMINISTRAÇÃO PÚBLICA ESTADUAL,312,'15242334000149,ESCOLA ESTADUAL BOA ESPERANCA,PDDE,PDDE Basico - 1 parcela,"3.976,00","994,00","4.970,00",
2023,CENTRO OESTE,MT,CAMPO VERDE,5102678,'03507415000810,EE BOA ESPERANCA,51065479,ADMINISTRAÇÃO PÚBLICA ESTADUAL,312,'15242334000149,ESCOLA ESTADUAL BOA ESPERANCA,PDDE,PDDE Basico - 2 Parcela,"3.976,00","994,00","4.970,00",
2023,CENTRO OESTE,MT,ROSARIO OESTE,5107701,'03507415000810,EE ESTEVAO PEREIRA DE ALMEIDA,51065991,ADMINISTRAÇÃO PÚBLICA ESTADUAL,623,'18295229000166,CONS DELIBERATIVO DA COMUNID ESCOLAR DA EE ESTEVAO PEREIRA,PDDE,PDDE Basico - 1 parcela,"6.464,00","1.616,00","8.080,00",
2023,CENTRO OESTE,MT,ROSARIO OESTE,5107701,'03507415000810,EE ESTEVAO PEREIRA DE ALMEIDA,51065991,ADMINISTRAÇÃO PÚBLICA ESTADUAL,623,'18295229000166,CONS DELIBERATIVO DA COMUNID ESCOLAR DA EE ESTEVAO PEREIRA,PDDE,PDDE Basico - 2 Parcela,"6.464,00","1.616,00","8.080,00",
2023,CENTRO OESTE,MT,VILA BELA DA SANTISSIMA TRINDADE,5105507,'03507415000810,EE 11 DE AGOSTO,51066009,ADMINISTRAÇÃO PÚBLICA ESTADUAL,234,'18011814000197,CONS DELIBERATIVO DA COMUNID ESCOLAR DA EE 11 DE AGOSTO,PDDE,PDDE Basico - 1 parcela,"3.352,00","838,00","4.190,00",
